id;uo;programa;acao;subacao;descricao_medida;descricao_produto;qtde_prevista orig;qtde_concedida;ind_meta_cumulativa;qtde_executada_até per;qtde exec orig;qtde exec red;qtde exec total (orig+red);eficácia final;valor_orcado;valor_emp orig;valor_liquid ;eficiência liq final;sequencia_sub_acao;Reforma
1070;2505;72;2817;1;Unidade;Atividade / evento realizado;1;1;S;0;0;0;0;0;9624;0;0;0;2789;Nova
1071;2505;72;2817;1;Unidade;Atividade / evento realizado;1;1;S;0;0;0;0;0;48108;0;0;0;2790;Nova
1072;2505;72;2817;1;Unidade;Atividade / evento realizado;1;1;S;0;0;0;0;0;9624;0;0;0;2791;Nova
1073;2505;72;2817;1;Unidade;Atividade / evento realizado;1;1;S;0;0;0;0;0;19248;0;0;0;2792;Nova
1074;2505;72;2817;1;Unidade;Atividade / evento realizado;1;1;S;0;0;0;0;0;20000;0;0;0;2793;Nova
1075;2505;72;2817;1;Unidade;Atividade / evento realizado;1;0;S;0;0;0;0;0;10000;0;0;0;1902;Nova
1076;2505;72;2817;1;Unidade;Atividade / evento realizado;1;0;S;0;0;0;0;0;1377;0;0;0;1903;Nova
1077;2505;72;2817;2;Unidade;Material produzido;9;9;S;0;0;0;0;0;228000;0;0;0;2794;Nova
1078;2505;73;1219;2;Unidade;Unidade revitalizada;1;1;S;0;0;0;0;0;360000;0;0;0;2738;Nova
1079;2505;73;2580;1;Unidade;Espécie mantida;290;290;N;196;196;196;196;0,676;6299171;0;2617241,16;1,627;2739;Nova
1080;2505;73;2580;2;Unidade;Espécie mantida;60;60;N;63;63;63;63;1,05;1000;0;0;0;2740;Nova
1081;2505;73;2580;3;Unidade;Projeto desenvolvido;6;6;N;3;3;3;3;0,5;11000;0;0;0;2741;Nova
1082;2505;73;2580;4;Unidade;Projeto desenvolvido;10;10;N;6;6;6;6;0,6;11000;0;0;0;2742;Nova
1083;2505;73;2580;6;Unidade;Contrato;4;4;N;1;1;1;1;0,25;2000;0;0;0;2743;Nova
1084;2505;73;2580;7;Unidade;Sistema mantido;20;20;N;1;1;1;1;0,05;10000;0;0;0;2744;Nova
1085;2505;73;2581;1;Unidade;Espécie mantida;17000;17000;N;18330;18330;0;18330;1,078;2944671;0;1481258,46;2,143;2745;Nova
1086;2505;73;2581;2;Unidade;Projeto realizado;5;0;S;5;5;0;5;1;102000;0;0;0;162;Nova
1087;2505;73;2581;3;Percentual de execução;Acervo documentado;100;100;S;0;0;0;0;0;2000;0;0;0;2747;Nova
1088;2505;73;2581;4;Unidade;Contrato efetivado;5;5;S;0;0;0;0;0;1000;0;0;0;2748;Nova
1089;2505;73;2794;1;Metro quadrado;Àrea conservada;330000;330000;N;330000;330000;330000;330000;1;1645033;0;843018,11;1,951;2749;Nova
1090;2505;73;2817;3;Unidade;Material produzido;60000;22411;S;0;37589;0;37589;0,626;7269;0;0;0;2750;Nova
1091;2505;73;2817;4;Unidade;Evento realizado;35;22;S;0;13;0;13;0,371;4000;0;0;0;2751;Nova
1092;2505;73;2817;5;Pessoa;Público atendido;180000;128548;S;0;51452;0;51452;0,286;12012;0;0;0;2752;Nova
1093;2505;231;1349;1;Unidade;Obra executada;30;30;S;0;0;0;0;0;96000;0;0;0;2795;Nova
1094;2505;231;1349;1;Unidade;Obra executada;30;30;S;0;0;0;0;0;10000;0;0;0;2796;Nova
1095;2700;44;1219;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;612803;0;0;0;2307;Inalterada
1096;2700;62;1230;1;Unidade;Obra executada;25;0;S;5;5;0;5;0,2;55858169;29687360,72;15875856,94;0,704;2310;Inalterada
1097;2700;62;1230;9;Unidade;Obra executada;1;0;S;0;0;0;0;0;0;0;0;0;2306;Inalterada
1098;2700;66;1203;1;Percentual de execução;Obra executada;9;0;S;17;17;0;17;1,88;19027713;16107726,36;8184151,77;4,371;2311;Inalterada
1099;2700;164;2541;1;Unidade;Edificações em áreas de risco monitoradas;150;0;S;36;176;0;176;1,173;1989200;0;1497658,67;1,558;2729;Nova
1100;2700;164;2541;2;Unidade;Solicitação atendida;4000;1772;S;2529;2228;1772;4000;1;0;0;0;0;2732;Nova
1101;2700;164;2541;3;Unidade;Alerta emitido a 100% dos núcleos mobilizados;89;25;S;50;64;25;89;1;116000;0;57158,75;2,029;2734;Nova
1102;2700;164;2541;6;Pessoa;Pessoa capacitada;300;14;S;948;286;14;300;1;0;0;0;0;2735;Nova
1103;2700;164;2541;7;Unidade;Vistoria técnica realizada em 100% das demandas;60;12;S;43;48;12;60;1;0;0;0;0;2736;Nova
1104;2700;164;2541;8;Unidade;Atividade realizada;20;16;S;12;4;16;20;1;0;0;0;0;2737;Nova
1105;2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;120000;64381,39;0;0;2312;Inalterada
1106;2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;2;0;S;0;0;0;0;0;551050;0;0;0;2313;Inalterada
1107;2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;2;0;S;0;0;0;0;0;196558;0;0;0;2314;Inalterada
1108;2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;5372769;1061289,48;181620,65;0;2315;Inalterada
1109;2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;2;0;S;0;0;0;0;0;271605;508493,24;0;0;2316;Inalterada
1110;2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;120000;0;0;0;2317;Inalterada
1111;2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;2;0;S;0;0;0;0;0;570000;0;0;0;2318;Inalterada
1112;2700;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;2095000;0;0;0;2465;Inalterada
1113;2700;206;1211;4;Unidade;Escola Ensino Fundamental construída / reformada;1;0;S;0;0;0;0;0;120000;126623,9;0;0;2319;Inalterada
1114;2700;206;1211;4;Unidade;Escola Ensino Fundamental construída / reformada;2;0;S;0;0;0;0;0;1298588;362100;0;0;2323;Inalterada
1115;2700;206;1211;4;Unidade;Escola Ensino Fundamental construída / reformada;1;0;S;0;0;0;0;0;160000;125245,81;0;0;2466;Inalterada
1116;2700;208;1270;1;Percentual de execução;Obra realizada;50;0;S;0;0;0;0;0;200230000;0;0;0;2327;Inalterada
1117;2700;209;1330;2;Percentual de execução;Empreendimento Executado;10;0;S;0;0;0;0;0;4602000;0;0;0;2328;Inalterada
1118;2700;209;1330;13;Percentual de execução;Obra executada;30;0;S;20;20;0;20;0,669;148151290;93891268,76;55710616,67;1,78;2329;Inalterada
1119;2700;211;1271;8;Unidade;Obra executada;1;0;S;0;0;0;0;0;34869371;0;0;0;2350;Inalterada
1120;2700;211;1272;1;Unidade;Atividade realizada;1;0;S;0;0;0;0;0;1010000;0;0;0;2383;Inalterada
1121;2700;218;1202;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;1601555;0;0;0;2330;Inalterada
1122;2700;218;1219;4;Unidade;Obra executada;1;0;S;0;0;0;0;0;1242164;373518;65327,23;0;2331;Inalterada
1123;2700;218;1219;4;Unidade;Obra executada;1;0;S;0;0;0;0;0;770142;0;0;0;2332;Inalterada
1124;2700;222;1338;1;Percentual de execução;Central implantada;30;0;S;0;0;0;0;0;1162270;0;0;0;1480;Inalterada
1125;2700;222;1338;1;Percentual de execução;Central implantada;30;0;S;0;0;0;0;0;1532597;0;0;0;1616;Inalterada
1126;2700;225;1203;2;Percentual de execução;Obra executada;5;0;S;0;0;0;0;0;2041212;0;0;0;2482;Inalterada
1127;2700;225;1231;16;Percentual de execução;Obra executada;5;0;S;1;1;0;1;0,116;8089334;11351099,85;9408738,81;0,1;2334;Inalterada
1128;2700;225;1231;29;Percentual de execução;Unidade habitacional construída;5;0;S;0;0;0;0;0;1046137;0;0;0;2483;Inalterada
1129;2700;230;1337;2;Unidade;Obra concluída;1;0;S;0;0;0;0;0;10998266;0;0;0;2481;Inalterada
1130;2700;231;1202;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;674205;0;0;0;2336;Inalterada
1131;2700;231;1202;1;Unidade;Obra executada;3;0;S;0;0;0;0;0;829557;32233,97;0;0;2337;Inalterada
1132;2700;231;1202;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;0;0;0;0;2338;Inalterada
1133;2700;231;1202;1;Unidade;Obra executada;2;0;S;0;0;0;0;0;1035940;0;0;0;2340;Inalterada
1134;2700;231;1202;1;Unidade;Obra executada;8;0;S;0;0;0;0;0;788409;0;0;0;2341;Inalterada
1135;2700;231;1202;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;620913;0;0;0;2342;Inalterada
1136;2700;231;1202;1;Unidade;Obra executada;8;0;S;0;0;0;0;0;281528;0;0;0;2343;Inalterada
1137;2700;231;1217;1;Unidade;Necrópole reformado;1;0;S;0;0;0;0;0;20000;28196;0;0;2385;Inalterada
1138;2700;231;1217;2;Unidade;Necrópole reformado;1;0;S;0;0;0;0;0;17500;66284,1;57062,1;0;2386;Inalterada
1139;2700;231;1217;3;Unidade;Necrópole reformado;1;0;S;0;0;0;0;0;22600;0;0;0;2468;Inalterada
1140;2700;231;1349;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;1355458;0;0;0;2345;Inalterada
1141;2700;231;1349;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;1417100;115706;0;0;2348;Inalterada
1142;2700;231;1349;1;Unidade;Obra executada;2;0;S;0;0;0;0;0;1114384;0;0;0;2475;Inalterada
1143;2700;231;1349;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;685397;0;0;0;2476;Inalterada
1144;2700;231;1349;2;Percentual de execução;Parque reformado;15;0;S;1;1;0;1;0,067;1018736;175128,65;175048,5;0,388;2384;Inalterada
1145;2700;231;1349;3;Percentual de execução;Parque reformado;40;0;S;0;0;0;0;0;1663984;0;0;0;2477;Inalterada
1146;2700;232;1213;2;Percentual de execução;Obra executada;1;0;S;0;0;0;0;0;965205;0;0;0;2467;Inalterada
1147;2700;234;1220;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;51420;0;0;0;2363;Inalterada
1148;2700;234;1220;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;0;0;0;0;2365;Inalterada
1149;2700;234;1220;2;Unidade;Obra executada;1;0;S;0;0;0;0;0;3631748;1025770,3;117742,06;0;2469;Inalterada
1150;2700;234;1220;2;Unidade;Obra executada;2;0;S;0;0;0;0;0;4066775;1007208,67;359304,49;0;2470;Inalterada
1151;2700;234;1220;2;Unidade;Obra executada;1;0;S;0;0;0;0;0;2018993;0;0;0;2471;Inalterada
1152;2700;234;1220;2;Unidade;Obra executada;2;0;S;0;0;0;0;0;3208693;0;0;0;2472;Inalterada
1153;2700;234;1220;2;Unidade;Obra executada;1;0;S;1;1;0;1;1;35000;0;0;0;2473;Inalterada
1154;2700;235;1220;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;3303414;827202;456449,65;0;2369;Inalterada
1155;2700;236;1268;1;Unidade;Próprio construído, ampliado, reformado ou mantido;1;0;S;0;0;0;0;0;35000;0;0;0;2370;Inalterada
1156;2700;238;1213;1;Unidade;Próprio construído, ampliado, reformado ou mantido;1;0;S;0;0;0;0;0;793898;298,72;298,72;0;2351;Inalterada
1157;2700;238;1213;1;Unidade;Próprio construído, ampliado, reformado ou mantido;2;0;S;0;0;0;0;0;4483832;0;0;0;2352;Inalterada
1158;2700;238;1213;1;Unidade;Próprio construído, ampliado, reformado ou mantido;3;0;S;1;1;0;1;0,333;2655363;195214,57;195214,57;4,534;2353;Inalterada
1159;2700;238;1213;1;Unidade;Próprio construído, ampliado, reformado ou mantido;3;0;S;0;0;0;0;0;5373264;0;0;0;2354;Inalterada
1160;2700;238;1213;1;Unidade;Próprio construído, ampliado, reformado ou mantido;2;0;S;0;0;0;0;0;2890096;527,13;527,13;0;2355;Inalterada
1161;2700;238;1213;1;Unidade;Próprio construído, ampliado, reformado ou mantido;1;0;S;0;0;0;0;0;2498276;0;0;0;2356;Inalterada
1162;2700;238;1213;1;Unidade;Próprio construído, ampliado, reformado ou mantido;1;0;S;0;0;0;0;0;36897;0;0;0;2357;Inalterada
1163;2700;238;1213;1;Unidade;Próprio construído, ampliado, reformado ou mantido;2;0;S;1;1;0;1;0,5;926805;71723,58;47323,77;9,792;2358;Inalterada
1164;2700;239;1215;1;Unidade;Obra executada;1;0;S;0;0;0;0;0;3041129;0;0;0;2484;Inalterada
1165;2700;239;1215;2;Percentual de execução;Obra executada;40;0;S;0;0;0;0;0;18946732;436944,76;363501,75;0;2379;Inalterada
1166;2700;243;1203;1;Percentual de execução;Obra executada;12;0;S;24;24;0;24;1,985;382295098;67762893,99;34375126,98;22,076;2380;Inalterada
1167;2700;243;1307;2;Percentual de execução;Obra executada;33;0;S;0;0;0;0;0;52473652;6191062,13;5111812,02;0;2381;Inalterada
1168;2700;244;1244;1;Percentual de execução;Programa implantado;30;0;S;26;26;0;26;0,874;51578287;23860865,62;14083282,93;3,202;2382;Inalterada
1169;2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;0;1478;Inalterada
1170;2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;0;1493;Inalterada
1171;2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;0;1514;Inalterada
1172;2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;0;1534;Inalterada
1173;2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;0;1550;Inalterada
1174;2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;0;1564;Inalterada
1175;2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;0;1581;Inalterada
1176;2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;0;1595;Inalterada
1177;2702;205;1211;1;Unidade;UMEI  /  Escola Infantil reformada / implantada;1;0;S;0;0;0;0;0;0;0;0;0;1614;Inalterada
1178;2702;233;1208;2;Kilômetro;Serviço de manutenção;543;0;N;513;513;0;513;0,945;380000;3456738,13;2515717,67;0,143;1484;Inalterada
1179;2702;233;1208;2;Kilômetro;Serviço de manutenção;433;0;N;374;374;0;374;0,864;2213755;3766466,72;3036628,02;0,63;1502;Inalterada
1180;2702;233;1208;2;Kilômetro;Serviço de manutenção;351;0;N;0;0;0;0;0;1836011;599802,34;569109,27;0;1524;Inalterada
1181;2702;233;1208;2;Kilômetro;Serviço de manutenção;538;0;N;476;476;0;476;0,885;7121326;4315236,19;3601180,88;1,75;1540;Inalterada
1182;2702;233;1208;2;Kilômetro;Serviço de manutenção;497;0;N;454;454;0;454;0,914;4893404;4671063,76;3873703,01;1,155;1555;Inalterada
1183;2702;233;1208;2;Kilômetro;Serviço de manutenção;382;0;N;364;364;0;364;0,952;1950079;3794862,6;3003218,98;0,618;1568;Inalterada
1184;2702;233;1208;2;Kilômetro;Serviço de manutenção;478;0;N;438;438;0;438;0,916;2177635;3976981,26;3252366,07;0,614;1586;Inalterada
1185;2702;233;1208;2;Kilômetro;Serviço de manutenção;590;0;N;555;555;0;555;0,941;2476824;4587105,54;3701058,02;0,63;1604;Inalterada
1186;2702;233;1208;2;Kilômetro;Serviço de manutenção;472;0;N;0;0;0;0;0;2137114;0;0;0;1620;Inalterada
1187;2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5758735;467559,54;463383,1;12,428;1482;Inalterada
1188;2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5758735;816306,99;526270,48;10,943;1500;Inalterada
1189;2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5758735;1045420,1;798368,07;7,213;1522;Inalterada
1190;2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5758735;0;0;0;1538;Inalterada
1191;2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5758735;339759;339758,28;16,95;1554;Inalterada
1192;2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5758735;119285,36;0;0;1567;Inalterada
1193;2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5758735;1674211,59;759256,17;7,585;1584;Inalterada
1194;2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;5758735;855181,96;855181,34;6,734;1602;Inalterada
1195;2702;233;1208;3;Unidade;Atividade realizada;1;0;N;1;1;0;1;1;2998563;876780,61;858059,07;3,495;1618;Inalterada
1196;2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;516568;288454;117490,09;4,397;1487;Inalterada
1197;2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;1276590;1044586;653727,8;1,953;1506;Inalterada
1198;2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;740487;466583,46;218685;3,386;1527;Inalterada
1199;2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;402691;1068452,44;973822,22;0,414;1543;Inalterada
1200;2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;635438;881960,44;639815,78;0,993;1559;Inalterada
1201;2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;426612;591176;486759,92;0,876;1573;Inalterada
1202;2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;628131;567759,24;486639,77;1,291;1589;Inalterada
1203;2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;727882;604739,49;535008,99;1,361;1608;Inalterada
1204;2702;233;2811;1;Unidade;Procedimento realizado;1;0;N;1;1;0;1;1;682573;627731,61;555507,66;1,229;1624;Inalterada
1205;2702;243;1307;2;Percentual de execução;Obra executada;10;0;S;0;0;0;0;0;18000;0;0;0;1750;Inalterada
1206;2704;64;1207;10;Unidade;Unidade habitacional beneficiada;375;0;S;395;395;0;395;1,053;700483;645927,34;434016,56;1,7;293;Inalterada
1207;2704;64;1207;17;Unidade;Moradia financiada;600;0;S;127;127;0;127;0,212;0;0;0;0;290;Inalterada
1208;2704;64;1231;3;Percentual de execução;Obra executada;26;0;S;0;0;0;0;0;372500;0;0;0;330;Inalterada
1209;2704;64;1231;25;Unidade;Atendimento realizado;20;0;S;0;0;0;0;0;659144;0;0;0;334;Inalterada
1210;2704;64;2792;1;Família;Família beneficiada;1009;0;N;333;333;0;333;0,33;5158000;2209675;2111960;0,806;369;Inalterada
1211;2704;64;2792;2;Família;Família beneficiada;292;0;N;197;197;0;197;0,675;1724000;727250;680500;1,709;370;Inalterada
1212;2704;64;2792;3;Família;Família beneficiada;651;0;N;502;502;0;502;0,771;3881100;2781115;2664650;1,123;371;Inalterada
1213;2704;64;2792;5;Família;Família beneficiada;55;0;N;48;48;0;48;0,873;323000;233500;201000;1,402;373;Inalterada
1214;2704;209;1330;1;Unidade;Atendimento realizado;220;0;N;77;77;0;77;0,35;5000;0;0;0;379;Inalterada
1215;2704;209;1330;2;Percentual de execução;Empreendimento Executado;12;0;S;0;0;0;0;0;4356697;0;0;0;374;Inalterada
1216;2704;209;1330;3;Unidade;Atendimento realizado;40;0;S;5;5;0;5;0,125;1749540;14619,63;14619,63;14,959;375;Inalterada
1217;2704;209;1330;8;Percentual de execução;Obra executada;1;0;S;0;0;0;0;0;1004000;0;0;0;388;Inalterada
1218;2704;225;1231;2;Unidade;Cadastro Realizado;2000;0;S;298;298;0;298;0,149;0;0;0;0;338;Inalterada
1219;2704;225;1231;3;Percentual de execução;Obra executada;25;0;S;9;9;0;9;0,353;1178667;753250,05;498650;0,834;341;Inalterada
1220;2704;225;1231;4;Unidade;Empreendimento concluído;1;0;S;0;0;0;0;0;8437902;4667018,08;2823624,49;0;343;Inalterada
1221;2704;225;1231;4;Unidade;Empreendimento concluído;1;0;S;2;2;0;2;2;751390;364000;0;0;2156;Inalterada
1222;2704;225;1231;4;Unidade;Empreendimento concluído;1;0;S;0;0;0;0;0;306431;0;0;0;2157;Inalterada
1223;2704;225;1231;4;Unidade;Empreendimento concluído;1;0;S;0;0;0;0;0;215130;0;0;0;2158;Inalterada
1224;2704;225;1231;4;Unidade;Empreendimento concluído;1;0;S;3;3;0;3;3;1026125;1589409;754364,17;4,081;2159;Inalterada
1225;2704;225;1231;4;Unidade;Empreendimento concluído;1;0;S;2;2;0;2;2;1304500;959810,86;853363,83;3,057;2160;Inalterada
1226;2704;225;1231;4;Unidade;Empreendimento concluído;1;0;S;1;1;0;1;1;3929401;1235266;889113,76;4,419;2161;Inalterada
1227;2704;225;1231;4;Unidade;Empreendimento concluído;1;0;S;1;1;0;1;1;465582;0;0;0;2162;Inalterada
1228;2704;225;1231;4;Unidade;Empreendimento concluído;1;0;S;1;1;0;1;1;394889;0;0;0;2163;Inalterada
1229;2704;225;1231;4;Unidade;Empreendimento concluído;1;0;S;6;6;0;6;6;1409227;2098052;1535566,6;5,506;2166;Inalterada
1230;2704;225;1231;5;Família;Família beneficiada;1343;0;S;815;815;0;815;0,607;744570;328271,62;278679,62;1,621;347;Inalterada
1231;2704;225;1231;6;Família;Família beneficiada;204;0;S;3;3;0;3;0,015;336662;0;0;0;348;Inalterada
1232;2704;225;1231;7;Família;Família beneficiada;765;0;S;0;0;0;0;0;1859101;917900;152715,07;0;349;Inalterada
1233;2704;225;1231;8;Unidade;Atendimento realizado;3093;0;N;3574;3574;0;3574;1,156;4556421;1624671,97;957974,85;5,496;350;Inalterada
1234;2704;225;1231;9;Percentual de execução;Obra executada;4;0;S;2;2;0;2;0,423;4307161;3249050,35;2324722,04;0,783;2121;Inalterada
1235;2704;225;1231;10;Percentual de execução;Obra executada;12;0;S;8;8;0;8;0,653;10814598;12828483,49;11566186,27;0,61;2050;Inalterada
1236;2704;225;1231;13;Percentual de execução;Obra executada;6;0;S;2;2;0;2;0,38;2669572;1650000;1407119,54;0,721;2123;Inalterada
1237;2704;225;1231;14;Percentual de execução;Obra executada;3;0;S;0;0;0;0;0;1644892;0;0;0;2124;Inalterada
1238;2704;225;1231;15;Percentual de execução;Obra executada;18;0;S;0;0;0;0;0;18930463;0;0;0;2125;Inalterada
1239;2704;225;1231;18;Percentual de execução;Obra executada;1;0;S;0;0;0;0;0,04;1039709;1330525,3;395092,06;0,105;2126;Inalterada
1240;2704;225;1231;19;Percentual de execução;Obra executada;21;0;S;15;15;0;15;0,698;20239105;32588694,76;24450879,27;0,577;2127;Inalterada
1241;2704;225;1231;20;Unidade;Domicílio regularizado;3866;0;S;5288;5288;0;5288;1,368;1211560;2500000;2439939,65;0,679;446;Inalterada
1242;2704;225;1231;22;Unidade;Situações de Risco Eliminada;150;0;S;130;130;0;130;0,867;17709775;13507899,72;9992123,95;1,536;364;Inalterada
1243;2704;225;1231;24;Unidade;Unidade habitacional construída;16;0;S;0;0;0;0;0;0;0;0;0;366;Inalterada
1244;2704;225;1231;24;Unidade;Unidade habitacional construída;8;0;S;0;0;0;0;0;0;0;0;0;2136;Inalterada
1245;2704;225;1231;24;Unidade;Unidade habitacional construída;197;0;S;0;0;0;0;0;0;0;0;0;2137;Inalterada
1246;2704;225;1231;24;Unidade;Unidade habitacional construída;16;0;S;54;54;0;54;3,375;0;0;0;0;2138;Inalterada
1247;2704;225;1231;24;Unidade;Unidade habitacional construída;196;0;S;0;0;0;0;0;0;0;0;0;2140;Inalterada
1248;2704;225;1231;24;Unidade;Unidade habitacional construída;118;0;S;256;256;0;256;2,169;0;0;0;0;2143;Inalterada
1249;2704;225;1231;25;Unidade;Atendimento realizado;234;0;S;173;173;0;173;0,739;3632158;1784293,37;1601407,27;1,677;361;Inalterada
1250;2704;225;1231;26;Unidade;Atendimento realizado;218;0;S;49;49;0;49;0,225;3791962;1585404,38;839489,92;1,015;362;Inalterada
1251;2704;226;1207;3;Unidade;Unidade habitacional entregue;200;0;S;0;0;0;0;0;0;0;0;0;2073;Inalterada
1252;2704;226;1207;3;Unidade;Unidade habitacional entregue;116;0;S;0;0;0;0;0;0;0;0;0;2198;Inalterada
1253;2704;226;1207;5;Unidade;Unidade habitacional viabilizada;3538;0;S;380;380;0;380;0,107;0;0;0;0;309;Inalterada
1254;2704;226;1207;6;Unidade;Unidade habitacional licenciada;1258;0;S;1860;1860;0;1860;1,479;0;0;0;0;311;Inalterada
1255;2704;226;1207;7;Família;Família beneficiada;3480;0;N;1654;1654;0;1654;0,475;973882;2146153,28;1835293,09;0,252;314;Inalterada
1256;2704;226;1207;11;Família;Família beneficiada;1027;0;S;565;565;0;565;0,55;202000;8422,91;3515,11;31,615;316;Inalterada
1257;2704;226;1207;12;Família;Família beneficiada;2378;0;S;375;375;0;375;0,158;32000;0;0;0;317;Inalterada
1258;2704;226;1207;15;Unidade;Unidade habitacional viabilizada;200;0;S;0;0;0;0;0;0;0;0;0;320;Inalterada
1259;2704;226;1207;16;Unidade;Unidade habitacional licenciada;200;0;S;0;0;0;0;0;0;0;0;0;322;Inalterada
1260;2704;226;1207;18;Unidade;Atendimento realizado;91;0;N;0;0;0;0;0;1818040;0;0;0;2294;Inalterada
1261;2704;230;1231;33;Família;Família beneficiada;2000;0;S;0;0;0;0;0;207040;0;0;0;1712;Inalterada
1262;2704;234;1231;32;Família;Família beneficiada;7;0;S;0;0;0;0;0;446561;0;0;0;367;Inalterada
1263;2704;234;1231;34;Família;Família beneficiada;90;0;S;0;0;0;0;0;43000;0;0;0;2216;Inalterada
1264;2704;235;1231;21;Família;Família beneficiada;176;0;S;0;0;0;0;0;381240;0;0;0;368;Inalterada
1265;2704;243;1231;8;Unidade;Atendimento realizado;3167;0;N;883;883;0;883;0,279;1009000;0;0;0;2067;Inalterada
1266;2704;243;1231;25;Unidade;Atendimento realizado;249;0;S;41;41;0;41;0,165;6395104;157236,22;131190,93;8,027;385;Inalterada
1267;2708;46;2537;1;Tonelada;Massa tratada / destinada;405600;284611;S;72294;120989;72294;193283;0,477;12715398;0;2306469,3;2,627;2586;Nova
1268;2708;46;2537;11;Tonelada;Massa tratada / destinada;733538;224107;S;254310;509431;254310;763742;1,041;33882120;0;20605157,14;1,712;2588;Nova
1269;2708;46;2539;3;Metro quadrado;Área;24000000;8560372;S;8139210;15439628;8139210;23578838;0,982;1628880;0;670587;2,386;2590;Nova
1270;2708;46;2539;4;Kilômetro;Sarjeta varrida;63672;42025;S;10390;21647;10390;32037;0,503;8593492;0;4067458,99;1,063;2593;Nova
1271;2708;46;2539;4;Kilômetro;Sarjeta varrida;231384;142665;S;52865;88719;52865;141585;0,612;26919984;0;13387330,85;1,23;2594;Nova
1272;2708;46;2539;4;Kilômetro;Sarjeta varrida;47352;27954;S;8408;19398;8408;27806;0,587;9019408;0;3691051,34;1,435;2595;Nova
1273;2708;46;2539;4;Kilômetro;Sarjeta varrida;65520;43229;S;10707;22291;10707;32998;0,504;11174270;0;4624308,87;1,217;2596;Nova
